CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
672,France,Female,38,2,-4595.937863713798,2,1,0,53309.97079695384,0
568,France,Male,27,0,176804.7490677618,2,1,0,160043.1222588896,0
656,Spain,Female,40,7,8326.744561476495,2,1,1,198944.68989646953,0
528,Germany,Male,24,9,132994.88174694407,0,1,0,181401.44131069418,0
708,Spain,Male,42,8,179115.02755801336,0,1,0,170073.50691101683,0
558,Spain,Female,23,3,131516.69429390228,2,1,0,188564.19418371096,0
594,France,Female,24,1,121815.04763257096,1,1,1,209985.54748804282,0
641,Spain,Male,27,4,66977.58529205041,0,0,0,138883.12367122795,0
720,Germany,Male,24,0,203521.22561949497,1,0,0,67787.20582084374,0
609,France,Male,44,1,176962.2219606316,1,1,0,12631.177220400234,0
688,Spain,Female,39,8,165967.5657336227,0,0,0,74657.13625107023,0
869,Spain,Male,43,8,1090.0569003450528,1,0,0,205686.11012734825,0
621,France,Female,46,11,140943.63259707848,1,0,0,82015.7851262279,0
699,France,Male,22,8,-9917.45784709559,0,1,0,63655.235073815,0
683,Spain,Male,46,9,144438.40890409084,1,0,0,60523.17943239845,1
850,Spain,Male,50,6,-7138.479651310219,2,0,0,151809.54806922653,0
770,France,Female,34,8,114544.82519385834,3,0,0,60996.123645068954,0
865,Germany,Male,22,4,110635.68358096182,1,1,0,117699.11416725967,0
680,Spain,Male,43,2,-1339.5409116058595,0,0,0,80897.84919150907,0
794,France,Male,30,4,8702.20558518545,0,1,0,67242.8186466838,0
656,France,Male,33,8,117797.45195234576,1,0,0,53607.717194019824,0
588,France,Male,39,4,92141.3473469953,0,0,0,47203.47558180528,0
682,Spain,Female,22,7,-2350.4915056199943,1,0,0,184281.09058234116,0
653,Spain,Male,30,1,73761.4986267317,2,0,1,217428.62190821682,1
730,France,Female,41,5,150373.28304661228,1,0,0,164166.05001273524,0
901,Spain,Male,36,9,-1897.5604730530463,1,1,0,164112.04462477652,0
559,France,Male,37,8,101429.02553170724,1,1,0,151896.93504139732,0
712,France,Female,41,10,98869.61176665885,1,1,0,15388.129334630232,0
561,France,Female,43,5,222.78536960519392,1,0,0,210872.384604529,1
706,Spain,Female,23,3,143475.59466208357,1,1,1,56593.02656247081,1
676,Germany,Female,41,4,133683.95416839767,1,1,0,68829.34729614231,0
746,Spain,Female,41,7,142077.3926740042,1,0,0,130356.01304204558,0
680,Spain,Male,40,9,96663.79437454893,0,0,0,187303.41663757965,0
757,France,Male,38,8,151080.48762145222,2,1,0,77567.831944613,0
632,Germany,Female,49,5,173484.22616664926,1,1,0,56354.43783594582,0
785,France,Male,30,11,116839.54584166205,1,0,1,174581.8215235049,0
684,France,Female,37,9,128461.99188835041,0,1,0,2340.0788485676167,0
699,Germany,Female,30,8,-1503.3643917409847,1,0,0,151542.12168156888,0
668,Germany,Male,22,5,-580.2271294085704,0,0,0,66027.42263336654,0
550,France,Female,34,4,-7919.253709794559,0,1,1,44947.86895969685,0
477,Germany,Female,57,7,4008.6816806650436,1,1,0,206011.24930405803,1
649,Germany,Male,20,4,-7681.859175380986,1,0,1,217095.6724166314,0
657,Germany,Male,40,2,110151.2093777515,0,0,0,180063.3057818009,0
825,France,Male,51,8,139329.4429066813,0,0,0,214023.37990918843,0
793,Germany,Male,49,4,151132.45687160201,1,1,0,151338.54972056532,1
604,Germany,Male,26,9,102686.16533850472,2,0,1,30041.545972171363,0
682,Germany,Male,33,1,138956.6808197044,1,0,1,193011.0808459886,0
739,France,Female,39,9,-1171.2911009519491,0,1,0,190653.2582214697,1
480,Germany,Female,26,7,92605.39917155643,1,0,0,71366.6860554713,0
808,France,Male,42,3,121306.80203705025,2,0,0,76420.75284986895,1
758,Germany,Female,38,2,128346.39915123428,1,0,1,63702.740280364946,0
682,Germany,Male,35,2,2651.492600088616,1,1,1,33276.62942043255,0
590,Germany,Female,43,4,2736.7004788644713,1,0,0,181845.0680010647,0
692,Spain,Female,42,10,82059.40961370093,1,0,0,64639.18414753492,0
868,Germany,Female,47,8,94999.8220298138,1,0,0,146857.2972203215,0
812,France,Male,45,3,191067.07462664047,0,0,0,67351.48686805574,0
789,Germany,Male,28,1,119756.99006706719,1,0,0,125839.32217367522,0
639,France,Female,78,9,138677.91003314202,0,0,0,112216.86497165634,0
806,France,Female,53,11,-10410.165502385993,0,0,0,57122.760872888684,0
536,Germany,Female,37,8,135194.84899250435,1,0,1,204264.04805641776,0
604,Spain,Female,30,4,-2773.102721365931,1,0,0,64025.70742041884,0
723,France,Female,30,8,163095.36719972215,2,1,1,19224.49398595445,1
605,Germany,Female,21,6,31.378959725982156,1,1,0,71686.29174927098,0
757,Germany,Male,25,2,-2363.40322588039,1,0,0,196618.7768506834,0
557,Spain,Male,31,5,97225.29296179725,2,0,0,176579.61044037878,0
720,Spain,Male,24,6,221698.36809930287,1,0,0,101292.40178770668,0
678,Spain,Male,37,1,129144.10169476672,1,0,0,38593.233630783994,0
557,France,Female,22,3,94548.72114862417,0,1,1,75803.71556504081,0
627,Germany,Female,34,7,189637.28473136752,0,1,1,70448.52135492791,0
749,France,Female,33,8,157058.59984809614,1,1,0,214695.98134607228,1
824,Germany,Male,31,3,5386.123529559727,1,0,0,20559.289980502916,0
861,Spain,Female,31,9,-2440.433103321556,1,0,0,211354.59641436406,0
656,Spain,Male,35,3,-2236.5231104210025,0,1,0,122436.96269187516,0
629,France,Female,38,7,5798.707879315917,2,0,0,172253.35913785163,0
552,France,Female,27,7,78580.73163021612,1,1,0,201199.81678058204,0
590,France,Female,48,10,1598.613351798197,1,0,1,166552.21823166823,0
861,Spain,Male,42,5,66624.67718370102,0,0,0,47691.82452544598,1
623,Spain,Female,24,3,114020.25158860006,0,0,0,99816.0765936643,0
644,Germany,Female,25,4,142153.52665748884,1,0,1,201763.82655940228,0
619,France,Female,35,1,110569.73918371415,0,0,1,149753.38990527292,0
629,Germany,Female,43,7,-8592.822074384358,1,0,1,142522.01751336624,0
908,Germany,Male,29,8,3108.005817696747,1,0,1,42630.49292878279,0
653,Germany,Female,32,3,-11373.04983687782,1,1,1,-18865.97917294769,0
896,Germany,Male,34,1,-3089.2527923494517,1,1,0,13957.424806993458,0
515,Spain,Female,29,4,128668.02327800647,2,1,0,195917.26257649198,1
789,Germany,Male,32,9,-3254.75096079919,0,0,0,169918.90582433104,0
685,Spain,Male,38,2,103953.61105808991,1,1,1,68508.0028146794,0
685,France,Female,42,6,9640.91036608953,2,1,0,216901.13539874137,0
620,Spain,Female,26,10,1710.213793069001,2,1,0,43382.98733454126,0
692,Spain,Male,32,6,46921.638525311704,1,0,1,146900.32938472973,0
751,France,Female,42,10,-3756.1783777650676,0,0,0,30615.862816119174,0
762,France,Male,83,8,94787.1811313821,1,0,0,110021.91272871263,0
943,France,Male,38,5,13662.848451798245,0,0,1,14871.596771785258,0
783,Germany,Female,20,9,168939.50575762487,0,0,1,153238.78017796847,0
534,France,Male,40,7,-6084.103018089444,1,0,0,35045.92610453116,0
862,France,Male,23,9,122780.63780200268,1,1,0,32194.58713521781,0
692,Germany,Male,38,8,145939.01791101517,1,0,0,132411.77306801223,0
550,Germany,Male,25,9,88597.88758542677,0,1,0,181010.48667396864,1
591,Spain,Male,29,8,89589.29302036497,2,1,0,209141.85868747803,0
730,Germany,Male,28,8,11969.357848139616,1,1,0,133398.57180020696,0
609,France,Male,50,1,-3279.9258524329484,0,1,0,141374.35498847364,0
596,Spain,Male,24,8,98528.6744567955,1,0,1,149295.68563294422,0
692,France,Male,20,9,157089.8712207216,2,1,0,193425.5923421187,0
563,France,Female,44,2,110495.18336260729,0,1,0,119466.7965239588,0
825,Spain,Male,35,2,972.9849141606182,2,0,1,138570.82194398827,0
739,Germany,Female,64,7,-1139.0368948275675,0,1,0,37950.24262248445,0
581,Spain,Male,52,7,77471.9998092657,0,0,0,169715.013878223,0
414,Spain,Male,30,2,131435.00571224617,0,0,0,73043.4846912325,0
636,Germany,Male,18,7,160.65300312123819,1,0,1,119020.88195783587,0
742,Spain,Male,20,9,-1340.062346161852,2,0,1,211542.5874475714,1
648,France,Female,45,6,366.4362907066449,1,1,0,148882.48491974513,0
599,Spain,Male,39,6,5856.898412242778,0,1,0,187493.77419075742,0
508,Spain,Female,43,6,133316.30905910433,1,1,0,30339.544202484434,0
652,Spain,Female,42,8,165204.60612755682,1,1,0,166091.32667873974,0
475,France,Male,38,7,-2700.34329130942,1,0,1,158393.03880137327,0
816,Spain,Female,33,1,138400.59488569203,2,0,0,39340.81692245688,0
800,Germany,Female,37,7,105218.75262943465,0,0,1,55363.41887123393,0
819,Germany,Male,46,1,122738.45428642549,1,1,0,127679.44098097995,0
636,France,Female,46,8,154395.49072924323,2,0,1,27390.2178024695,0
462,Spain,Male,28,9,-2093.42817832044,1,0,0,14573.942073308295,0
644,Germany,Male,33,8,98051.40376767832,1,1,1,127358.30974095991,0
658,Germany,Female,43,10,-2566.3582196001335,0,1,0,105438.26708875419,0
766,Spain,Female,44,10,171659.32813041547,0,0,1,61922.57929107512,0
463,France,Male,82,7,93329.52847263965,0,1,0,32459.800647931315,0
563,France,Male,49,8,84587.07260447177,0,0,0,41923.26917266532,0
746,France,Male,33,8,80811.11870993562,3,1,1,121980.5741795476,0
844,Spain,Female,45,6,99467.76195108713,0,0,0,107203.77868764711,0
751,Spain,Male,71,10,-5273.553248407738,0,0,0,22214.702533126045,0
642,Germany,Male,29,2,10487.555602516795,2,0,0,25933.07490604219,1
829,Germany,Female,38,11,6771.803262678138,1,1,0,226062.41998012067,0
684,France,Male,46,0,2415.372023324887,0,0,1,152848.89925824932,0
766,France,Female,64,2,174690.83170329736,1,0,0,94077.16028555557,0
890,France,Male,35,6,150551.9946470366,1,0,1,51336.248068208486,0
740,Germany,Male,18,6,-5770.015857910051,0,0,1,135609.76482665786,0
724,Spain,Male,44,10,124730.27598277912,0,1,0,177366.52903517574,0
691,Spain,Male,43,5,94483.05186185188,2,1,0,179004.15730762063,0
522,Germany,Female,36,0,177224.28263555784,3,1,1,105380.69485007452,0
707,Spain,Female,86,2,2729.434948914721,0,1,1,68609.07631907624,0
754,Germany,Female,40,1,88047.89341157682,0,1,0,62984.42108974961,0
663,Germany,Male,32,7,-1285.9865338377072,1,1,0,61603.671213031994,0
635,Germany,Female,34,6,69972.26330165035,1,1,0,98020.47990953657,0
545,Spain,Male,31,0,77660.28795181168,2,0,0,93684.62532820682,0
667,Spain,Male,42,9,106645.37256015395,2,0,0,83633.74094006076,0
830,Germany,Male,52,8,115301.49535931343,2,0,1,188186.32244460034,0
673,France,Male,41,8,-3647.080509658647,0,1,1,184328.79984716736,0
786,France,Female,42,1,105330.18310472218,1,0,1,89810.49242139937,0
708,France,Male,41,2,4220.490429887693,2,0,0,166676.19061893906,0
409,France,Female,22,1,-4013.7404685529623,2,1,0,130359.84064966015,0
677,Spain,Male,35,5,137225.7105695028,0,0,0,173910.65626943257,0
686,France,Male,22,3,5109.665651116683,1,1,0,42529.17910075402,0
565,France,Male,36,3,4305.596054330828,1,0,0,206644.34434703615,1
862,Spain,Male,44,0,109036.3094621758,0,0,0,162131.0754671891,1
594,Germany,Female,24,3,2824.9139158021994,0,0,0,208205.62244291845,0
843,France,Male,40,0,107182.96914586672,1,1,0,167310.67979020794,0
770,Spain,Male,44,3,88895.10006574377,0,0,0,47431.58332551739,0
623,France,Male,30,7,147815.27276754248,0,0,0,101558.73467863834,0
828,France,Female,31,8,147072.29404890042,2,0,0,201587.28112173622,1
615,France,Female,28,8,115743.03141669036,2,0,0,185329.6007971967,0
905,Germany,Male,30,10,2936.93213012656,0,0,0,182580.91442615076,1
690,Germany,Male,58,7,80377.78728318948,0,0,0,68538.78667799113,1
805,Germany,Female,37,2,164026.9463273148,2,0,0,-10822.674390299613,1
770,Germany,Female,19,0,167609.5819026668,1,0,1,64187.73596178667,0
624,Germany,Female,70,9,117563.20386899504,2,1,0,158437.00000682168,0
850,France,Male,40,10,69824.3399841896,0,1,0,165018.7542662697,1
829,Germany,Male,38,10,-8829.000814163028,0,1,0,123710.8933056643,1
718,France,Female,33,2,-668.0334252417092,1,0,0,90003.38150788481,0
882,Spain,Male,45,7,150265.721396788,2,1,0,71738.54333624728,0
735,France,Male,36,8,12597.350799957188,0,1,0,202816.00980178273,0
712,France,Male,36,11,-13370.998181994863,2,0,0,135485.88017102933,0
636,Spain,Male,35,5,100321.39113060717,1,1,0,22315.784311014264,0
671,Spain,Female,38,2,-3389.9852865121893,1,0,0,205900.04003161602,0
823,France,Male,48,9,12502.177345250342,0,1,0,207209.8381292664,0
631,France,Male,41,2,-8287.699523411078,1,0,0,141541.36509884044,0
665,Spain,Male,28,7,110045.20435017119,1,0,1,77087.4562314447,0
755,France,Male,38,3,2088.1040607648993,0,1,0,53422.076531171035,0
770,Spain,Male,23,9,129600.68773925853,1,1,0,38227.170742398666,0
725,France,Male,60,7,63111.09554832849,0,1,0,219231.02058399245,0
541,Germany,Female,16,8,105545.96930725571,1,0,0,53080.758647687355,0
759,Spain,Male,17,8,85275.0560291432,2,1,1,138377.8547686651,0
597,France,Female,30,0,93517.14407859746,0,1,0,156683.44089228622,1
559,Spain,Male,41,10,-291.26971416786984,2,0,0,190731.60901190137,0
463,Germany,Female,56,8,93856.61718318437,0,1,0,171516.30469812197,0
540,France,Female,22,6,-5884.672046395943,1,1,1,164194.37338097167,0
794,France,Female,64,2,163161.7115132931,1,0,1,136725.3423895708,0
728,France,Male,21,8,-5572.455483826113,2,1,1,34126.66406394413,0
706,Spain,Male,40,7,119542.71197698645,1,1,1,168992.6915951198,0
688,Spain,Female,27,10,1387.7343508775605,1,1,0,185507.6417382368,1
692,France,Male,38,2,132102.96938165466,1,0,0,186964.21438573513,0
735,France,Female,44,3,3330.2226195500734,0,0,0,39212.6865173639,0
609,Germany,Female,67,8,160900.63622760755,1,1,0,158246.517102934,0
678,France,Male,30,9,208107.7764396115,2,0,1,197145.28745225532,0
662,France,Female,29,3,155062.83386665216,2,0,0,211611.72563920374,0
635,Spain,Male,39,2,115471.27927333844,1,0,1,35504.187684861296,1
625,Germany,Female,36,9,96300.77617447855,0,1,1,50465.153940618475,0
731,France,Male,26,11,82851.84415689387,1,1,1,85920.7936047024,0
694,France,Female,30,11,117940.78310591541,1,0,0,188750.04622087476,0
626,France,Male,33,3,156481.53688785282,1,0,0,57636.276783906585,0
537,France,Male,42,7,111874.6414148847,1,1,0,159403.16551407502,0
565,Spain,Male,33,4,153780.72282378364,1,1,0,64270.09185599268,0
625,France,Male,16,5,1835.9464398008236,0,1,0,177457.05628337085,0
379,Spain,Female,26,8,-10713.015943323986,1,0,0,87947.05567085437,1
699,France,Male,31,1,107071.23255940533,0,0,1,188258.59071613927,0
805,Spain,Male,28,9,-10008.277831404517,1,1,0,22169.973333812974,1
689,Germany,Female,45,10,141310.04105669822,0,0,1,106725.54118079989,0
577,Germany,Female,28,1,115211.28446658929,1,1,0,144721.44506448452,0
472,France,Male,48,3,6623.626415323175,2,0,0,48417.24515027466,0
696,France,Male,42,9,93654.14262331142,0,0,0,148825.39061128732,0
539,France,Male,41,1,122132.4640155652,1,0,1,126031.05534363555,0
828,Germany,Male,58,9,118483.37893540574,1,1,0,129986.37179544316,0
659,France,Male,37,5,5018.647412229944,2,1,0,175780.45354147695,1
721,Germany,Female,35,7,75614.43655822899,1,1,0,73854.92165139393,0
433,Spain,Male,42,7,-11979.887711884594,0,0,1,125491.79963119898,1
749,Germany,Male,42,9,6711.626431520594,0,1,1,160159.4220276007,0
722,Spain,Male,44,8,-4174.511484869005,1,1,0,129866.1116604067,0
778,Spain,Male,30,1,129381.44035628322,1,1,0,212415.48422869516,0
699,France,Female,51,9,92666.5715840409,2,0,0,191450.1643596964,0
687,France,Male,24,7,3843.8042304123933,0,0,0,73986.64754902905,0
756,France,Female,32,1,2882.1757167162873,2,0,1,195939.1284811655,0
494,Spain,Female,33,8,106312.88519663132,2,0,1,217206.0797671611,0
784,France,Male,30,1,81370.0072615452,0,1,0,30188.605331552364,0
537,France,Female,52,8,122787.8181205022,1,1,1,179241.73024375152,0
748,France,Female,28,9,16039.576864928473,1,1,1,158530.3187036563,0
800,France,Female,43,10,-8464.179244326991,0,0,0,25385.054428292802,0
762,Spain,Male,33,7,165897.4482687707,1,0,1,68524.17251164209,0
716,France,Male,47,6,50089.84628163908,0,1,1,195240.43808342982,0
702,Germany,Female,43,3,157538.61581817694,2,1,0,95672.59891700078,0
793,France,Male,33,9,10502.000668711411,0,1,0,174129.83720603056,0
596,France,Female,38,1,121068.35608323639,1,0,1,215850.43646988034,0
762,France,Male,75,8,127193.24212074825,2,0,0,185586.80314824037,0
665,Spain,Female,49,6,136502.06039205063,0,0,0,176274.99447144644,0
709,France,Male,23,8,8249.926853958112,0,1,1,180188.99752144658,0
828,Germany,Male,85,10,100071.66198602872,1,0,0,176875.3635200104,1
697,Spain,Female,64,1,89163.47373891098,1,0,1,162008.05076139752,0
606,Spain,Male,23,5,95855.69272340769,1,1,0,-18070.634069013886,0
780,Germany,Male,41,8,1640.0712296282763,0,1,0,25090.06160795972,1
779,France,Female,20,10,126812.41926398763,0,1,0,200529.575662106,0
776,France,Female,21,2,72138.51628193843,1,1,1,75879.88325790764,0
832,Germany,Female,29,3,79120.91428081313,2,1,0,18087.100835965706,0
881,France,Male,46,1,78040.14166872768,1,0,1,20184.58118411099,0
587,Spain,Female,49,7,11659.386503028274,1,0,1,183870.60309571735,0
664,Spain,Male,23,1,3214.362519195773,1,0,0,51113.512564075485,0
809,France,Male,53,1,-5509.136599044214,1,0,1,125171.30867514446,1
847,Spain,Male,31,11,131303.0487129249,1,0,0,217626.35086299927,0
463,France,Male,48,0,2148.7702742793413,0,1,0,161182.88165558007,0
640,France,Female,15,8,160627.18605424443,2,1,0,136440.1826240752,0
763,Spain,Male,47,3,158881.46764477034,0,0,0,181372.2635025431,0
644,France,Male,32,7,161456.32922792961,2,1,0,137607.08480035808,0
760,Germany,Female,31,3,2023.9127307588801,1,1,0,111056.97344518181,0
594,Germany,Male,28,9,69120.82882357936,1,1,1,41384.26949065728,0
654,France,Male,31,2,137301.3219952159,1,1,1,122069.79192763907,0
764,France,Male,27,9,117703.35001389089,1,0,0,40497.79375375119,0
743,France,Male,38,2,126309.10772141103,2,0,1,15128.066199341678,0
635,Germany,Female,26,7,47176.46828164562,2,1,0,3620.549913726092,0
696,France,Female,30,10,90093.90211317343,0,0,1,88238.48885818906,1
586,Spain,Female,35,2,3934.2477186461097,0,1,0,149061.42509417448,0
437,France,Male,40,8,-5813.61748062685,1,1,0,81927.39175431701,0
701,Germany,Male,36,5,5915.778145626255,0,1,1,57439.699620402505,0
650,Spain,Male,58,6,149289.95745877808,0,1,1,79681.88484724013,1
854,France,Female,31,5,105538.14616724187,0,1,0,16627.680732824796,0
935,Germany,Female,26,10,154931.56238154072,0,1,0,199880.33700679103,0
736,Germany,Male,47,11,97911.08136245728,1,0,1,209280.07553117926,0
796,France,Male,22,8,85337.4351909578,1,1,1,180103.57047478406,0
721,France,Male,40,3,-6499.08362152034,1,0,0,214271.55782091242,0
936,France,Male,58,4,90426.06341740201,2,1,1,60688.39667690896,0
680,France,Female,39,9,-1899.1665227559415,2,1,0,213989.6167238917,0
723,Germany,Male,21,0,129358.16127585869,1,0,0,48086.069083026705,0
929,France,Female,30,6,31203.307548614175,1,0,0,136072.82652327,1
549,France,Male,38,11,141918.6377285354,0,0,1,111595.82734533244,0
829,Germany,Male,28,6,114827.30003323572,2,1,0,87620.24403299314,0
634,Spain,Female,59,5,73722.30205769165,1,1,0,71982.04855345283,0
796,Spain,Male,40,0,-1070.0191290467558,0,1,0,155784.4176688896,0
782,Spain,Female,22,9,97217.27081212342,0,0,0,142153.85988414832,0
480,Spain,Female,34,3,554.1760273403736,0,1,0,179647.2082266643,1
516,Germany,Female,28,8,187943.614406711,1,1,0,106104.75656170718,0
605,Germany,Female,18,8,116859.18482097641,0,1,0,167923.89476538583,0
803,France,Female,38,6,6192.804207930311,2,1,0,29488.67177898225,0
707,France,Female,29,9,4789.282813626466,0,1,0,147846.3097872854,0
657,Germany,Male,16,7,102822.67289993483,0,0,0,103825.48739856223,0
559,France,Male,46,8,89324.71201783797,0,0,0,115039.30988281585,0
750,Germany,Female,27,7,116238.869546175,0,1,0,114960.7401748536,0
473,France,Male,31,10,166181.5302495724,1,0,0,27458.43133545062,0
497,Spain,Female,43,3,3591.3945697169056,0,1,0,90162.98506092216,1
797,Spain,Female,35,4,155837.77469897407,0,1,0,117453.46632269389,0
797,France,Male,31,11,5500.848200305146,0,0,1,174276.44954129905,0
768,Spain,Male,30,7,2077.762301463079,1,0,0,198348.29059513763,1
791,France,Male,24,3,9380.19496431955,0,0,0,50613.133174688555,0
535,France,Male,23,9,139873.33339111847,1,1,0,20333.304451965036,0
870,Spain,Male,31,8,3027.240217363128,0,0,0,137651.54721779484,0
673,Spain,Male,35,2,80672.95506662526,1,1,0,5970.623704808546,0
648,France,Male,41,8,-1022.2244532796988,1,0,1,67512.98639920347,0
803,Germany,Female,41,10,114791.90621655893,0,0,0,199473.4033462344,0
614,Spain,Male,35,10,-788.0351387755256,0,1,1,120780.7655892543,0
610,France,Female,15,10,-6212.3293259107795,2,0,1,143659.27929767518,0
773,France,Male,33,7,133039.33521186418,0,0,0,154122.19266064503,0
493,Spain,Male,23,6,79041.00240987429,0,1,0,24941.51329854497,0
550,Spain,Female,59,0,206289.6894225459,1,0,0,178105.22815893215,0
753,France,Male,32,5,112811.45903206138,0,0,0,214253.16860146122,0
683,France,Female,42,10,112928.18912375372,0,0,0,182772.05236247202,0
715,Spain,Male,31,8,4702.82161568994,1,1,1,140974.62549725073,0
642,Germany,Female,28,2,507.4591067678522,2,1,0,83863.86092750033,0
698,Spain,Male,34,10,131745.32545368402,0,1,1,176287.5396435245,0
491,Spain,Female,25,8,1357.6457007705026,0,1,1,160085.1346477836,0
415,France,Male,43,10,102424.16971185441,0,1,0,160260.70434734668,0
745,Spain,Male,38,10,152961.36802522343,1,0,0,197659.3093990687,0
790,Germany,Male,29,10,73393.20748721418,2,1,0,53756.852712058404,0
774,Spain,Male,34,8,507.8194203913259,2,0,1,195264.92372889473,0
586,France,Male,38,8,77585.9922067045,0,0,0,126511.25293056783,1
598,Germany,Female,29,8,-2752.146211837324,2,1,0,124359.48472612788,0
857,Spain,Male,35,8,58621.48125181748,0,1,0,153856.99231825443,0
766,Germany,Male,29,2,8325.72139274054,1,1,0,96958.57329626118,0
352,France,Female,46,6,158546.4970621305,2,0,0,121325.99326195539,0
635,Spain,Male,34,1,-5908.948538341924,1,1,1,26866.959161939674,0
631,Spain,Female,33,8,-1399.2039694647551,0,0,1,26528.96462667313,1
693,Spain,Male,21,8,108953.01360892339,1,1,0,114854.74822120352,0
708,Germany,Male,56,2,102126.1366218776,1,1,1,145537.0058301182,0
702,Spain,Male,40,10,153716.14983897307,2,1,0,180262.40129751683,0
709,Spain,Male,29,8,-3242.9219794594087,1,1,0,172884.14669348305,0
518,Germany,Female,59,3,99634.86052308351,1,1,0,158062.2750058308,0
726,France,Female,44,7,-14008.345998086541,0,1,1,60815.70004617006,0
544,Spain,Female,29,5,89667.6587018499,0,0,0,225103.7054239493,0
670,Spain,Female,34,4,2609.2642186627554,1,1,0,170638.88079523004,0
720,Germany,Female,41,12,8972.769924152157,1,0,0,30331.47386356564,0
716,France,Male,19,10,127238.97401630957,2,1,1,93795.82287934178,0
730,Spain,Male,23,4,-5617.074021191241,1,0,1,78645.74718994866,0
491,Spain,Male,27,9,135548.22592275328,0,0,0,189698.99203581593,1
581,Spain,Male,35,2,-5214.918675259282,1,0,0,130979.95071348312,0
776,Germany,Male,45,8,116730.2783241105,0,0,0,32130.409463708842,0
620,France,Female,23,4,2293.891061714835,0,1,1,90150.94252297658,0
680,Spain,Female,23,9,173088.4417051948,1,1,0,177603.82524649164,0
685,Germany,Female,46,5,120758.11228444011,1,0,0,183500.6390739205,0
753,Spain,Male,62,7,112504.91677819054,1,1,1,49556.94161276955,0
555,Germany,Male,36,9,126403.13259899292,1,0,0,17477.594744587826,0
678,Germany,Male,28,10,5071.152979502865,0,0,1,57430.75648165264,0
762,Germany,Male,38,8,15077.699438544769,1,0,1,-19028.502671382255,0
731,Germany,Male,39,0,5281.934494832599,1,1,0,41790.77468130712,0
797,Germany,Female,29,6,-422.90496880308984,0,0,0,16286.379467556533,0
737,Germany,Female,59,0,31696.979511844154,1,1,0,179922.21934378313,0
650,Germany,Female,19,5,-1035.4320700609987,1,1,0,161212.43193673767,0
741,Spain,Female,45,6,53161.20779848636,0,0,0,142082.5493819266,0
669,France,Female,20,2,114196.77172223692,2,1,0,184078.5829956669,0
673,Spain,Female,56,1,74679.06271185722,2,0,0,112300.49163214365,0
891,Germany,Male,28,7,-9981.02626997385,1,0,0,51188.98954013047,0
803,Germany,Female,75,3,152952.1103854276,1,1,0,229904.92903870821,0
806,Spain,Male,53,9,-10606.22989870929,1,1,0,50847.28321603499,0
611,Spain,Female,38,6,-7914.595039920389,1,1,0,155730.62392355333,0
638,Germany,Male,45,9,10397.829458134021,0,0,1,180611.9591376827,0
731,Spain,Male,32,8,196662.7986819069,1,1,0,95073.21494365783,0
804,Spain,Male,52,6,-4124.467526486503,0,1,0,1876.3027010086153,0
463,France,Female,28,5,162487.5993581873,0,0,0,42905.208372945715,0
755,Germany,Female,39,2,52556.93708711922,1,0,1,111974.16265892907,0
678,Germany,Male,36,1,-401.4496176100469,0,1,0,164626.67292221778,1
626,Germany,Male,46,6,6895.046313477406,0,1,0,139679.95848764715,0
810,France,Male,42,3,-5617.536198266957,1,0,0,191253.3435468746,0
478,Germany,Male,48,8,-786.2445934876016,0,1,1,-1399.719794270084,0
679,France,Female,33,8,-2644.230991701376,1,0,0,133720.18210146768,0
761,France,Female,47,5,1441.7892901842467,1,1,0,4063.570492423776,1
739,Spain,Male,19,11,93631.4895071057,1,1,0,196202.26222167068,0
889,Spain,Male,58,9,132715.97858814898,1,0,1,168512.56402118542,0
732,France,Female,34,3,61829.859671237056,0,0,1,104073.44323801664,0
795,France,Female,31,7,116811.74183444449,0,1,0,127382.70388897369,0
812,France,Male,39,7,188429.75101218297,0,0,1,35468.50138130296,0
465,France,Female,37,10,80877.41566177501,1,1,0,131648.96154762633,0
596,Spain,Male,38,8,96377.92843519177,1,0,0,110197.65656394984,0
791,France,Female,38,4,168891.45061183578,0,0,1,174905.34804023948,0
666,France,Female,32,0,-3578.4722302652845,0,0,0,63669.57789581467,0
560,Germany,Male,52,2,6195.791785590252,1,1,0,31230.480151814132,1
754,France,Male,39,2,137268.33133694725,1,1,0,151220.40817559158,0
709,Germany,Female,46,9,110665.9406231697,1,0,1,80209.16169992585,0
627,Spain,Female,46,1,138083.19629814292,0,1,1,141472.93641001126,0
770,Spain,Male,39,8,159553.82753641324,1,0,0,217382.840236757,0
618,Spain,Female,27,9,62705.824368807975,1,0,0,17419.80689292116,0
711,France,Female,30,8,-6711.020266834983,0,1,0,85844.1334005417,0
721,France,Male,35,6,131921.58342212153,1,1,0,191939.45517601824,0
686,Germany,Female,40,5,-9364.0073657173,1,1,0,61817.307301707464,0
804,Germany,Male,32,3,-35.46275489670478,1,1,0,166056.99379848543,0
711,Spain,Female,31,7,129175.8217667968,2,0,0,33378.96844352668,1
664,France,Male,21,10,6598.844593096843,2,0,0,135239.87820846323,0
825,France,Female,27,8,-1275.3344154373426,0,0,0,194314.21511759312,1
717,France,Female,46,1,187035.58582235698,1,0,1,147463.16419089367,0
670,France,Male,33,4,86213.63669718652,0,0,0,108315.2709773886,0
486,Spain,Female,32,8,90502.09624741075,0,1,0,199460.12815000015,0
